"Name of restaurant","City","Country Code","Day of week","Start Time Hour","Start Time Minute","End time Hour","End Time Minute"
"Chaplin's","Washington","US","0.0","16","00","01","30"
"Chaplin's","Washington","US","0.0","15","00","02","30"
"Chaplin's","Washington","US","0.0","12","00","02","30"
"Chaplin's","Washington","US","0.0","12","00","01","30"
"Chapter Five Espresso","Sydney","AU","0.0","05","00","15","00"
"Chapter Five Espresso","Sydney","AU","0.0","05","00","15","00"
"Chapter Five Espresso","Sydney","AU","0.0","05","00","15","00"
"Chapter Five Espresso","Sydney","AU","0.0","05","00","15","00"
"Chapter Five Espresso","Sydney","AU","0.0","05","00","15","00"
"Chapter Five Espresso","Sydney","AU","0.0","06","00","13","00"
"Chapter Five Espresso","Sydney","AU","0.0","06","00","13","00"
"Charcoal Chicken Express","Perth","AU","0.0","10","30","21","00"
"Charcoal Chicken Express","Perth","AU","0.0","10","30","21","00"
"Charcoal Chicken Express","Perth","AU","0.0","10","30","21","00"
"Charcoal Chicken Express","Perth","AU","0.0","10","30","21","00"
"Charcoal Chicken Express","Perth","AU","0.0","10","30","21","00"
"Charcoal Chicken Express","Perth","AU","0.0","10","30","21","00"
"Charcoal Chicken Express","Perth","AU","0.0","10","30","21","00"
"Charcoal Restaurant","Denver","US","0.0","11","00","14","00"
"Charcoal Restaurant","Denver","US","0.0","16","00","21","00"
"Charcoal Restaurant","Denver","US","0.0","11","00","14","00"
"Charcoal Restaurant","Denver","US","0.0","16","00","21","00"
"Charcoal Restaurant","Denver","US","0.0","11","00","14","00"
"Charcoal Restaurant","Denver","US","0.0","16","00","21","00"
"Charcoal Restaurant","Denver","US","0.0","11","00","14","00"
"Charcoal Restaurant","Denver","US","0.0","16","00","21","00"
"Charcoal Restaurant","Denver","US","0.0","11","00","14","00"
"Charcoal Restaurant","Denver","US","0.0","16","00","22","00"
"Charcoal Restaurant","Denver","US","0.0","10","00","14","00"
"Charcoal Restaurant","Denver","US","0.0","16","00","22","00"
"Charcoal Restaurant","Denver","US","0.0","10","00","14","00"
"Charcoals","Glasgow","GB","0.0","12","00","23","00"
"Charcoals","Glasgow","GB","0.0","12","00","23","00"
"Charcoals","Glasgow","GB","0.0","12","00","23","00"
"Charcoals","Glasgow","GB","0.0","12","00","23","00"
"Charcoals","Glasgow","GB","0.0","12","00","23","00"
"Charcoals","Glasgow","GB","0.0","12","00","23","00"
"Charcoals","Glasgow","GB","0.0","12","00","23","00"
"Chargrill","Auckland","NZ","0.0","09","00","09","00"
"Chargrill","Auckland","NZ","0.0","09","00","09","00"
"Chargrill","Auckland","NZ","0.0","09","00","09","00"
"Chargrill","Auckland","NZ","0.0","09","00","09","00"
"Chargrill","Auckland","NZ","0.0","09","00","09","00"
"Chargrill","Auckland","NZ","0.0","09","00","09","00"
"Chargrill","Auckland","NZ","0.0","09","00","09","00"
"Charlatan","Chicago","US","0.0","17","00","23","00"
"Charlatan","Chicago","US","0.0","17","00","23","00"
"Charlatan","Chicago","US","0.0","17","00","23","00"
"Charlatan","Chicago","US","0.0","17","00","02","00"
"Charlatan","Chicago","US","0.0","17","00","02","00"
"Charlatan","Chicago","US","0.0","11","00","23","00"
"Charles Dickens Tavern Melbourne","Melbourne","AU","0.0","10","00","00","00"
"Charles Dickens Tavern Melbourne","Melbourne","AU","0.0","10","00","00","00"
"Charles Dickens Tavern Melbourne","Melbourne","AU","0.0","10","00","00","00"
"Charles Dickens Tavern Melbourne","Melbourne","AU","0.0","10","00","00","00"
"Charles Dickens Tavern Melbourne","Melbourne","AU","0.0","10","00","01","00"
"Charles Dickens Tavern Melbourne","Melbourne","AU","0.0","10","00","01","00"
"Charles Dickens Tavern Melbourne","Melbourne","AU","0.0","10","00","00","00"
"Charlie & Co Burgers","Sydney","AU","0.0","10","00","18","00"
"Charlie & Co Burgers","Sydney","AU","0.0","10","00","18","00"
"Charlie & Co Burgers","Sydney","AU","0.0","10","00","18","00"
"Charlie & Co Burgers","Sydney","AU","0.0","10","00","21","30"
"Charlie & Co Burgers","Sydney","AU","0.0","10","00","19","00"
"Charlie & Co Burgers","Sydney","AU","0.0","10","00","18","30"
"Charlie & Co Burgers","Sydney","AU","0.0","10","00","18","00"
"Charlie's Bar & Cafe","Melbourne","AU","none","none","none","none","none"
"Charlie's Bar & Cafe","Melbourne","AU","none","none","none","none","none"
"Charlie's Bar & Cafe","Melbourne","AU","none","none","none","none","none"
"Charlie's Bar & Cafe","Melbourne","AU","none","none","none","none","none"
"Charlie's Old Fashioned BBQ","Houston","US","0.0","07","00","14","30"
"Charlie's Old Fashioned BBQ","Houston","US","0.0","07","00","14","30"
"Charlie's Old Fashioned BBQ","Houston","US","0.0","07","00","14","30"
"Charlie's Old Fashioned BBQ","Houston","US","0.0","07","00","14","30"
"Charlie's Old Fashioned BBQ","Houston","US","0.0","07","00","14","30"
"Charlie's Sandwich Shoppe","Boston","US","0.0","07","00","14","00"
"Charlie's Sandwich Shoppe","Boston","US","0.0","07","00","14","00"
"Charlie's Sandwich Shoppe","Boston","US","0.0","07","00","14","00"
"Charlie's Sandwich Shoppe","Boston","US","0.0","07","00","14","00"
"Charlie's Sandwich Shoppe","Boston","US","0.0","07","00","14","00"
"Charlie's Sandwich Shoppe","Boston","US","0.0","07","00","14","00"
"Charm Restaurant","Perth","AU","none","none","none","none","none"
"Charm Restaurant","Perth","AU","none","none","none","none","none"
"Charm Restaurant","Perth","AU","none","none","none","none","none"
"Charm Restaurant","Perth","AU","none","none","none","none","none"
"Charm Sushi","Brisbane","AU","none","none","none","none","none"
"Charm Sushi","Brisbane","AU","none","none","none","none","none"
"Charm Sushi","Brisbane","AU","none","none","none","none","none"
"Charm Sushi","Brisbane","AU","none","none","none","none","none"
"Charr","Sydney","AU","none","none","none","none","none"
"Charr","Sydney","AU","none","none","none","none","none"
"Charr","Sydney","AU","none","none","none","none","none"
"Charr","Sydney","AU","none","none","none","none","none"
"Chat Thai","Sydney","AU","0.0","11","00","21","30"
"Chat Thai","Sydney","AU","0.0","11","00","21","30"
"Chat Thai","Sydney","AU","0.0","11","00","21","30"
"Chat Thai","Sydney","AU","0.0","11","00","21","30"
"Chat Thai","Sydney","AU","0.0","11","00","22","00"
"Chat Thai","Sydney","AU","0.0","11","00","22","00"
"Chat Thai","Sydney","AU","0.0","11","00","22","00"
"Chatterbox Espresso Bar","Belconnen","AU","0.0","06","30","16","00"
"Chatterbox Espresso Bar","Belconnen","AU","0.0","06","30","16","00"
"Chatterbox Espresso Bar","Belconnen","AU","0.0","06","30","16","00"
"Chatterbox Espresso Bar","Belconnen","AU","0.0","06","30","16","00"
"Chatterbox Espresso Bar","Belconnen","AU","0.0","06","30","16","00"
"Chatterbox Espresso Bar","Belconnen","AU","0.0","08","00","13","30"
"Chatterbox Espresso Bar","Belconnen","AU","0.0","08","00","13","30"
"Chau Chow City","Boston","US","0.0","08","00","03","00"
"Chau Chow City","Boston","US","0.0","08","00","02","00"
"Chau Chow City","Boston","US","0.0","08","00","03","00"
"Chau Chow City","Boston","US","0.0","08","00","04","00"
"Chau Chow City","Boston","US","0.0","08","00","04","00"
"Chau Chow City","Boston","US","0.0","08","00","04","00"
"Chau Chow City","Boston","US","0.0","08","00","04","00"
"Che Sara Sara","Seattle","US","0.0","11","00","13","45"
"Che Sara Sara","Seattle","US","0.0","16","00","20","00"
"Che Sara Sara","Seattle","US","0.0","11","00","13","45"
"Che Sara Sara","Seattle","US","0.0","16","00","21","00"
"Che Sara Sara","Seattle","US","0.0","11","00","13","45"
"Che Sara Sara","Seattle","US","0.0","16","00","21","00"
"Che Sara Sara","Seattle","US","0.0","11","00","13","45"
"Che Sara Sara","Seattle","US","0.0","16","00","21","30"
"Che Sara Sara","Seattle","US","0.0","16","00","21","30"
"Che Sara Sara","Seattle","US","0.0","16","00","20","00"
"Checker Bar","Detroit","US","none","none","none","none","none"
"Checker Bar","Detroit","US","none","none","none","none","none"
"Checker Bar","Detroit","US","none","none","none","none","none"
"Checker Bar","Detroit","US","none","none","none","none","none"
"Cheech's Chicken","Detroit","US","none","none","none","none","none"
"Cheech's Chicken","Detroit","US","none","none","none","none","none"
"Cheech's Chicken","Detroit","US","none","none","none","none","none"
"Cheech's Chicken","Detroit","US","none","none","none","none","none"
"Cheeky Cafe","Seattle","US","0.0","09","30","20","00"
